n,msb,noise
862,54,14654474446129408
863,54,14667904873672704
864,54,14676201811951872
865,54,14695054390884608
866,54,14718923972316160
867,54,14731648756637184
868,54,14747403520163072
869,54,14764479659444736
870,54,14780943215406848
871,54,14776070982909952
872,54,14786449643369984
873,54,14795997552393216
874,54,14815990933896192
875,54,14843046744355840
876,54,14857969744486144
877,54,14874785657967616
878,54,14873622689677824
879,54,14893485835901184
880,54,14907814973730304
881,54,14927709485252352
882,54,14949040506342400
883,54,14955748321946368
884,54,14962603596505088
885,54,14979083056633856
886,54,15004703381150720
887,54,15006877839094016
888,54,15027423181283840
889,54,15049165478759424
890,54,15069042659622144
891,54,15080206051889920
892,54,15093872534383360
893,54,15109519487779840
894,54,15114805744090112
895,54,15124353039860992
896,54,15144389742273024
897,54,15159513521903104
898,54,15198841998045184
899,54,15219797931646976
900,54,15227022810804224
901,54,15232614606938112
902,54,15256875616802304
903,54,15265823062695680
904,54,15290706271866368
905,54,15315946888089856
906,54,15329010829408000
907,54,15351388917761024
908,54,15367275967255552
909,54,15391722765867776
910,54,15397586748400896
911,54,15423331589269760
912,54,15430922470400512
913,54,15435787691129856
914,54,15452286132389376
915,54,15453219816034560
916,54,15461896944511744
917,54,15481098440449536
918,54,15494706089388544
919,54,15525551558631424
920,54,15547594781545984
921,54,15557075669340672
922,54,15580780233692928
923,54,15595453393058816
924,54,15633701684792064
925,54,15653940219681792
926,54,15678618229137408
927,54,15694224280376576
928,54,15698819977078272
929,54,15722091604277760
930,54,15731577879578368
931,54,15756480571636736
932,54,15760352688485632
933,54,15765227150936832
934,54,15778173747143936
935,54,15779106180876288
936,54,15791889702069248
937,54,15803758395838976
938,54,15803214140402944
939,54,15819088343820032
940,54,15832072246179328
941,54,15856058788430080
942,54,15882688233687552
943,54,15902783358850560
944,54,15914840688545792
945,54,15922364953354752
946,54,15932163209434368
947,54,15949776871227648
948,54,15985473792932352
949,54,16001339302229504
950,54,16003515687705600
951,54,16006612696495872
952,54,16032295805166080
953,54,16044193421021952
954,54,16058766504062208
955,54,16083702236421632
956,54,16110900853859840
957,54,16128399151337472
958,54,16131921669498112
959,54,16141879288055040
960,54,16142309514612736
961,54,16156262937430016
962,54,16173544222721792
963,54,16202745962626048
964,54,16217256176165120
965,54,16232097906915584
966,54,16248382343229952
967,54,16288010203510528
968,54,16297862921271296
969,54,16316095817158656
970,54,16335572288829696
971,54,16340197265567744
972,54,16356696998989056
973,54,16378032028514816
974,54,16391231720652032
975,54,16406551312723456
976,54,16425912631743744
977,54,16446175979158016
978,54,16463670741354240
979,54,16480580166843392
980,54,16494567147973632
981,54,16512889694007808
982,54,16529813074357504
983,54,16547153499714560
984,54,16578710521666048
985,54,16587667995600384
986,54,16606286149214208
987,54,16621141464333568
988,54,16632447571635712
989,54,16634306744156672
990,54,16653724959957248
