n,msb,noise
905,71,1186234527248283293139
906,71,1196268529945007111761
907,71,1211429243992955448536
908,71,1220672677135752813865
909,71,1214622110791294714846
910,71,1219679017086548913056
911,71,1219124914198243218201
912,71,1226073864349161729429
913,71,1227080153509739078253
914,71,1218306280602653944923
915,71,1227846803773278473712
916,71,1223622573321844857713
917,71,1224064040969912246263
918,71,1220374477171990840382
919,71,1217813543351929091681
920,71,1225361383400922356813
921,71,1222301766765550655169
922,71,1239790561290765575354
923,71,1237371043892141694093
924,71,1240722029854697307270
925,71,1225168962801812620734
926,71,1227952642328760240853
927,71,1215195292540734560552
928,71,1223381735584006714469
929,71,1218016917666744324183
930,71,1221608013977588521265
931,71,1217380058214706428219
932,71,1201953330749441141796
933,71,1191757146042543038382
934,71,1183096503702228869806
935,71,1187011388375632820481
936,71,1188773427633030774166
937,71,1191495482161525728096
938,71,1188243006917775727301
939,71,1183234007352970617735
940,70,1178068037467611074779
941,70,1170113862112774320282
942,70,1170464751119519884400
943,70,1162376876875138596504
944,70,1159592334663631840102
945,70,1168066287859500250236
946,70,1175337340420980625367
947,70,1170069271861852801013
948,70,1174042096770414413190
949,71,1185335071726360309732
950,70,1177051116680586359678
951,70,1179777581271960974795
952,71,1182379056912325646682
953,71,1202574322846266153809
954,71,1202166944962328015925
955,71,1201982911539768969381
956,71,1191028885579082673687
957,71,1200398033800571727688
958,71,1189222353854508332371
959,71,1183181853708736355825
960,70,1173529549365759102088
961,71,1183290949557356622039
962,71,1183316170329998070089
963,71,1188270526848123563660
964,71,1181471084912373736791
965,71,1185666714871852859414
966,71,1183190781790965254093
967,71,1189835514764464320337
968,71,1196081254494584760364
969,71,1195390205584083801875
970,71,1193794036195466468003
971,71,1194862693057977216115
972,71,1195060267516769397572
973,71,1197839112867542745932
974,71,1215996640324675093001
975,71,1221000010119280407685
976,71,1223040054671150069576
977,71,1240669195279766346224
978,71,1246213091387180372178
979,71,1242674629679500677714
980,71,1245469049195764764594
981,71,1247270257442060702287
982,71,1249343353701744087202
983,71,1252508418753478024772
984,71,1250948658483716562028
985,71,1249356042936470744159
986,71,1251906747926160730210
987,71,1258146451352734491260
988,71,1255977091271411258546
989,71,1260853322810254133479
990,71,1264328576298901160893
991,71,1269338482082097425430
992,71,1282140813643709930422
993,71,1282105918923951948820
994,71,1286767419903284966299
995,71,1281098016867286509502
996,71,1271304726205949474473
997,71,1271853904696738343196
998,71,1275092942046351467690
999,71,1286033718086010580388
1000,71,1276135839733734565571
