n,msb,noise
765,60,707535904771050240
766,60,717726912580059392
767,60,717634332882684928
768,60,722291075351360000
769,60,724373977319530752
770,60,718745006398593280
771,60,723197727667272960
772,60,716000992792828672
773,60,725301908903948032
774,60,724622937428177152
775,60,719623019470377216
776,60,721242590019440640
777,60,711294106289662208
778,60,703579638804560128
779,60,703256158394696960
780,60,698932653236985856
781,60,696775229542853120
782,60,698093420681860352
783,60,702284852332953344
784,60,701493556533418496
785,60,703475002100944896
786,60,695692711908562944
787,60,703009536919480576
788,60,704517551342034432
789,60,707453536584441088
790,60,704318560163782400
791,60,707725105259790080
792,60,707273997838510080
793,60,709117254096299520
794,60,705438442763906560
795,60,700966546421141760
796,60,692219563662687744
797,60,684155429250841856
798,60,685386948793008384
799,60,680144259939387136
800,60,682228288600536576
801,60,672469095315499264
802,60,664316326038949120
803,60,661808286229689344
804,60,665288601739369728
805,60,664961823592289280
806,60,669970886385254144
807,60,676609041996441088
808,60,676964801446108416
809,60,674608873875629312
810,60,677392354499586816
811,60,680986394995092992
812,60,685576681868004608
813,60,684090387760793856
814,60,688384777185205248
815,60,688269035733940224
816,60,686936088855215872
817,60,693935687327734272
818,60,685166434183383552
819,60,685403832472425472
820,60,684470506149088768
821,60,682625541813220864
822,60,675949233870999808
823,60,670077943893926400
824,60,672262946199825152
825,60,670318375247730944
826,60,672873715137568256
827,60,666267168918871808
828,60,664926326001000704
829,60,665067967903239168
830,60,660526372927552000
831,60,660663787037693440
832,60,665715133332881408
833,60,674498770665145344
834,60,669320350490013696
835,60,674039164785842432
836,60,674291721513672192
837,60,687651508864392960
838,60,690845636169950976
839,60,690002890937937408
840,60,683217388465748480
841,60,678975030089035264
842,60,675520895384580864
843,60,681695908793449984
844,60,690998901210834688
845,60,685235195812429312
846,60,685977649600710400
847,60,693038559056628224
848,60,697473763042781696
849,60,696859358019524864
850,60,701842599296442880
851,60,709938957571495680
852,60,717147805960578560
853,60,710650075834139136
854,60,704672956739020032
855,60,712018917948676096
856,60,709874033540730112
857,60,716687258858258944
858,60,713224340652477952
859,60,714150755098553344
860,60,710041615506937856
861,60,714300860885680384
862,60,714297901734276096
863,60,720148431827416832
864,60,720637345495643392
865,60,710564195288045312
866,60,704904259252725504
867,60,713926343053723136
868,60,718317039798162944
869,60,720001978253786112
870,60,724425544895137536
871,60,729440780895991296
872,60,730005068587470592
873,60,729998018574105600
874,60,733395155141301760
875,60,735691763329439488
876,60,729467496654067968
877,60,723825510662120704
878,60,717247002372308480
879,60,718498722807515392
880,60,722035537125521408
881,60,723438847250756352
882,60,720123401324012544
883,60,719797271420546304
884,60,721312098466412032
885,60,727234367328730624
886,60,729097021753459456
887,60,725493633931461120
888,60,725494019334353920
889,60,733429095669253120
890,60,737119212388716032
891,60,734517260346320896
892,60,725903844990336512
893,60,724989711205727488
894,60,719320062546664448
895,60,720049785003491840
896,60,738306448476205312
897,60,742628307570415360
898,60,746267325573751808
899,60,740680002789695232
900,60,740921278563033088
901,60,751037566129428224
902,60,752933541168968704
903,60,768161443095468032
904,60,766825056591719936
905,60,771266507739091712
906,60,774283798753127936
907,60,770754671950021888
908,60,781264019692651776
909,60,774523083196403456
910,60,776858725322612480
911,60,772286454879898880
912,60,769923117293431808
913,60,765567232993121024
914,60,761363749264045056
915,60,756786321142499072
916,60,751986510358217728
917,60,746844923488488704
918,60,750666688402216192
919,60,759083964165091840
920,60,762600047816456960
921,60,756941527709081344
922,60,751185325810260224
923,60,752719269258034176
924,60,755261181333944064
925,60,755957331460591872
926,60,775005581654681600
927,60,780499430119110656
928,60,784174358875611136
