n,msb,noise
903,70,1110946155993305273618
904,70,1119027572554407304735
905,70,1116889796574993637905
906,70,1112942690102259809733
907,70,1128096850685520186822
908,70,1123652119479684572582
909,70,1140470179450793255873
910,70,1121083499402243319176
911,70,1119059292006675851987
912,70,1113767049093789117588
913,70,1112492590222789273009
914,70,1130718400661612520002
915,70,1136829720364497400186
916,70,1124787240145639553695
917,70,1134805920128299872788
918,70,1135537260199193538031
919,70,1139779203116424790847
920,70,1128760211738659870166
921,70,1139863553802625312629
922,70,1145214795744569717835
923,70,1129975894785346284192
924,70,1139703295474429659887
925,70,1128509266769648038746
926,70,1132402535233684644985
927,70,1131927507272539098838
928,70,1129440995674749715796
929,70,1137106553177750768507
930,70,1141736884131068133183
931,70,1152122529891062359316
932,70,1162334001658581814335
933,70,1156776899732234841430
934,70,1172087736428420978470
935,70,1179583664439420121566
936,71,1183860721878350854029
937,70,1166777766281293805499
938,70,1178019337552637757419
939,70,1179918804216967753087
940,70,1165157743301028569315
941,70,1151185185446362174294
942,70,1145362765520598824532
943,70,1152787201810215472131
944,70,1149563806252079783734
945,70,1141718321614046193733
946,70,1146992134348292605288
947,70,1146467992151534654754
948,70,1146933614993243083117
949,70,1157913307670028321849
950,70,1175060288004154854563
951,70,1165120569765323420353
952,70,1171416964852692296780
953,71,1181727949165803343205
954,70,1177718168505958891201
955,70,1172412098219270998181
956,70,1157958436674604130065
957,70,1147994843227683636772
958,70,1139441244666252013206
959,70,1142179944545080873872
960,70,1141685480800873048330
961,70,1128938276112287757554
962,70,1134174274158362229257
963,70,1130256302663088349715
964,70,1123109196069827968853
965,70,1121646139425727289190
966,70,1130991814518209888449
967,70,1126167791900395880849
968,70,1114818983506187457642
969,70,1122102687741890720047
970,70,1112885577412745601537
971,70,1116706275354317877241
972,70,1110711190330756539188
973,70,1109168413815771601246
974,70,1115943162613024049148
975,70,1117036897106039839804
976,70,1132405166120483937497
977,70,1117228640430583256274
978,70,1115402379159041660195
979,70,1101819299825412396647
980,70,1107952970047390006610
981,70,1115225166935699644953
982,70,1114669788604066301718
983,70,1119058793366433773012
984,70,1124357562605739117664
985,70,1120650400388723128150
986,70,1124199981061626694090
987,70,1120973245294039686406
