n,msb,noise
839,40,1056131713024
840,40,1041260566528
841,40,1040530277376
842,40,1052811698176
843,40,1066196701952
844,40,1052129705984
845,40,1071755881728
846,40,1075824523520
847,40,1079180473600
848,40,1074726694144
849,40,1072835699200
850,40,1077948430592
851,40,1076792097280
852,40,1086884367616
853,40,1074389211904
854,40,1082835980032
855,40,1089382025472
856,40,1079843637248
857,40,1085154863872
858,40,1097296988160
859,41,1110044205056
860,41,1099790731264
861,41,1100318383616
862,40,1078805251840
863,40,1088945912320
864,40,1096313042688
865,40,1092218869760
866,40,1079383623680
867,40,1084608831232
868,40,1083643839744
869,40,1072494272512
870,40,1058782084608
871,40,1064516781312
872,40,1066675641088
873,40,1058211900928
874,40,1040157419520
875,40,1032495496704
876,40,1048536539648
877,40,1043325678080
878,40,1027856871936
879,40,1047076539648
880,40,1054585179904
881,40,1052517528320
882,40,1060796752640
883,40,1053124385792
884,40,1062168306944
885,40,1056063679232
886,40,1062080191488
887,40,1053346098944
888,40,1051651919616
889,40,1058234422528
890,40,1064904937216
891,40,1049133684224
892,40,1048430612736
893,40,1058319504640
894,40,1066590172928
895,40,1060221163520
896,40,1049251067392
897,40,1047714363648
898,40,1035503732224
899,40,1035895506688
900,40,1045997009920
901,40,1048438839552
902,40,1048282129408
903,40,1059628790016
904,40,1055813801728
905,40,1056318525952
906,40,1071887882496
907,40,1077451287296
908,40,1078477477376
909,40,1074585954560
910,40,1076241025280
911,40,1074724701184
912,40,1084640365056
913,40,1077659217152
914,40,1071192136448
915,40,1061023698688
916,40,1074467095808
917,40,1067739652864
918,40,1069075517440
919,40,1057968006400
920,40,1075226178048
921,40,1069573655808
922,40,1085764640768
923,40,1090033254144
924,40,1080813140224
925,40,1097059811840
926,40,1078652000768
927,40,1086301750272
928,40,1087173447168
929,40,1074551433472
930,40,1071764272384
931,40,1070328438528
932,40,1083822444032
933,40,1092925829376
934,40,1084761392896
935,40,1079007822080
936,40,1076879814144
937,40,1081339329280
938,40,1074697487104
939,40,1081883074816
940,40,1099147619584
941,40,1099437122048
942,41,1108391467520
943,41,1114388450560
944,41,1099635011840
945,41,1112575269632
946,40,1087613864192
947,40,1091273127168
948,40,1091448118784
949,40,1098234472960
950,40,1088359151616
951,40,1094757565696
952,41,1101901354240
953,41,1110765787904
954,41,1119803543040
955,41,1125850732032
956,41,1119394879488
957,41,1105498321920
958,41,1100535589376
959,41,1121897015552
960,41,1112120604160
961,41,1128424899072
962,41,1130066404864
963,41,1125626776576
964,41,1134454423808
965,41,1133126989824
966,41,1125405393408
967,41,1143078485248
968,41,1144969886464
969,41,1167839242752
970,41,1185263368960
971,41,1190324134656
972,41,1194672306432
973,41,1207634862848
974,41,1213586240768
975,41,1216920163328
976,41,1213072660480
977,41,1186952873472
978,41,1214407102464
979,41,1216719256320
980,41,1202329174272
981,41,1193994861568
982,41,1199062764544
983,41,1211582117120
984,41,1206438001664
985,41,1210099377664
986,41,1214465112320
987,41,1204576964352
988,41,1210500522496
989,41,1205511606528
990,41,1210212477440
991,41,1205906175744
992,41,1214557551360
993,41,1214412972288
994,41,1213146384128
995,41,1196545941504
996,41,1180936972800
997,41,1188418415616
998,41,1201718723584
999,41,1194592804864
1000,41,1195670741248
