n,msb,noise
634,102,4977036311345973918114243139328
635,102,4983385119189894181420676577536
636,102,4992036469995922185571701543680
637,102,4999979291699752614260589441024
638,102,5008693723356283432488479540992
639,102,5016792226380303696893701273088
640,102,5024917852308665326704303938816
641,102,5033955202265808072073044663040
642,102,5042065267228312967229917197568
643,102,5049486479432095104790221160704
644,102,5057347285686796766471637584896
645,102,5065736423627685208751407291392
646,103,5073415290278629716614874771200
647,103,5081361730611448930021726244608
648,103,5089672002068286324199239588608
649,103,5097179973988847807791095742720
650,103,5104808011806767455047665190400
651,103,5111540655018409084884000424960
652,103,5117939760974416502585106006784
653,103,5125260431882743951868885868032
654,103,5132441758282247944199061865472
655,103,5139946548843242097344123382016
656,103,5148207000682017793199068056832
657,103,5156703394243263398516033300224
658,103,5165837865780481911854272948992
659,103,5173507112786299304403721387776
660,103,5181242131792955863365467510272
661,103,5189820847413682485508724140288
662,103,5197268000105822822420980386560
663,103,5206023302122136373612250685952
664,103,5212865211037561095287552420352
665,103,5221374977069492665516198470656
666,103,5228771473976463687318457693440
667,103,5236931548262788648714642295552
668,103,5244233749799289563179425736448
669,103,5252873040191673914127614290944
670,103,5260210835885773958339043809536
671,103,5268819853523916567857798547968
672,103,5277067050730622421569031861760
673,103,5285190192490351791857268789504
674,103,5293050674239511904667526140160
675,103,5301084668834638579131067678464
676,103,5309123465534383690376137710080
677,103,5316280518030810435053904477696
678,103,5324381686456860306163734268160
679,103,5333099481507173286772529669120
680,103,5340342135352719276855258642432
681,103,5348359616242088129868019870464
682,103,5355663307667735416110509262592
683,103,5363724025163947668819632462080
684,103,5372078349582751198670700647936
685,103,5380125203298198130240503655680
686,103,5387667597839951140363221830400
687,103,5396013293787261135601603166464
688,103,5404174311229456916136377282048
689,103,5412566718994972156912700709376
690,103,5420820946375913836030039878400
691,103,5428439589183088561653437251072
692,103,5436284028782576546112095357952
693,103,5444639125607435281274124924160
694,103,5453031384563880832337437022208
695,103,5461129163316970716868206864896
696,103,5468978980894371452682192345600
697,103,5477126821691824537065088464896
698,103,5485258146510951360395415473920
699,103,5493301462375048274337536492800
700,103,5500417452194499966831584589056
701,103,5508963739823518314773139200256
702,103,5516408257298376534864381933568
703,103,5524062970543931253216578539520
704,103,5532150559312934784007294345728
705,103,5540053133781940752547147741952
706,103,5547326520169212716221000463360
707,103,5555460835821362230940736723712
708,103,5562270951054716114504913772032
709,103,5570202214668027660723019354112
710,103,5578360271173379144894778883328
711,103,5586649309754466576910848829952
712,103,5594476078025801145515772743936
713,103,5602194809372322755604022057472
714,103,5610337346404821065579299173632
715,103,5619297593328546922534356226304
716,103,5627230550700490151787010289920
717,103,5634908010704963902626108174080
718,103,5642045598247113415016023335168
719,103,5650198809804538008989630430976
720,103,5657531466510775482193317213184
721,103,5665319970520561278358116143360
722,103,5674366853496839509562053923328
723,103,5683350203057892254566899204352
724,103,5690661739855403871780330874368
725,103,5698980244656379751904891286272
726,103,5707119179672097815671693636864
727,103,5714284599747319167543987883776
728,103,5720753061671126995167292185344
729,103,5727922794160090634619526720768
